4142176182	ugdt	Lightning Pipe Organ Horn
4142285463	ucdt	SOAS-20
4142314879	ucdt	Leave the restricted area immediately!
4142493275	ucdt	NS-11P
4142507908	ucdt	Support Planetside 2 by becoming a Member or this puppy may starve!
4142701020	ucdt	A spawn unit has been destroyed.
4142888233	ucdt	NC: Scout Rifle Decal
4143159045	ucdt	Mass Drivers are capable of launching two 50mm rounds accurately and at a high speed.  The Mass Driver must reload after each shot.  TR use only.
4143221103	ucdt	Apply the Patriot camo pattern to your armor. NC use only.
4143336898	ucdt	İndar'daki 3 Amp Station tesisini ele geçir ve düşmanlara karşı savun
4143506856	ucdt	MANA Turret: Altın Madalya
4143551487	ucdt	Cert Junkie Araç Kamuflajı
4143692709	ucdt	Dazzle Dizzy Camo
4143879479	ucdt	Winged Warrior Araç Çıkartması
4143889427	ucdt	Agility Package
4143960338	ugdt	GD Gardiyan
4144224856	ucdt	Allows Light Assault to use Smoke Grenades.
4144258543	ucdt	Silahın varsayılan cephane kapasitesine toplamda 32 roket ekler.
4144297252	ugdt	Test Eşyası 1
4144394211	ucdt	Consortium Talon Araç Çıkartması
4144650403	ucdt	M60 Hound
4144967384	ucdt	Mevzilenme kalkanı'nın gücünü 60% arttırır.
4145080105	ucdt	İt Dalaşı Gövdesi 2
4145129234	ugdt	Veteran
4145216233	ucdt	L-30R Vektör: Altın Madalya
4145330639	ucdt	Searhus Small Outpost 25
4145526035	ucdt	+1% XP Bonus to All Characters
4145702557	ucdt	M12 Kobalt: Altın Madalya
4145723018	ucdt	oyuncu bulundu
4145865493	ucdt	Lucky! Helmet
4145942137	ucdt	Silahın varsayılan cephane kapasitesine toplamda 54 mermi ekler.
4146011868	ucdt	Cadet 1 Decal
4146018087	ugdt	Single Use Indar Highlands v2 Camo
4146238743	ucdt	NAKLİYE İSTE
4146854334	ucdt	Sigma Zırh Paketi
4146893716	ugdt	Cert Junkie Camo
4146899103	ucdt	NS Deep Freeze Auraxium Medal
4146949584	ucdt	Customize your aircraft with these sleek Razor Fins. TR use only.
4147056659	ugdt	Radar Buster Silah Kamuflajı
4147157225	ucdt	Enemy engineer spotted.
4147196872	ucdt	Burada bir doktora ihtiyacım var.
4147373321	ucdt	Lightning Courtesy Flush Horn
4147438595	ucdt	[*target*] birlik'ten ayrıldı.
4147523085	ucdt	Silahın varsayılan cephane kapasitesine toplamda 120 mermi ekler.
4147565272	ucdt	Unlock the Urban Forest camo pattern for your armor, weapons and vehicles. VS use only.
4147629277	ugdt	Krom Silah Lazeri
4147891643	ucdt	NC Chaingun
4147895731	ucdt	T9 Carv-S: Bakır Madalya
4148060576	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı tüm taraflar kullanabilir.
4148201843	ucdt	Kurtarıcı Cupid Horn
4148221039	ucdt	Adds Hubcaps Base to your Yarıcı. (DNT)
4148234405	ugdt	Battle Rifle Secondary
4148257417	ucdt	New year, new gear.
4148374769	ucdt	Mongo Spots Zırh Kamuflajı
4148657596	ucdt	Tacizci'ye tampon ekler. Bu tamponu tüm taraflar kullanabilir.
4148963811	ucdt	NS Deep Freeze Ribbon
4149080020	ucdt	Memorial Day Sale
4149099832	ucdt	NC ANT Pro Paketi
4149159295	ucdt	Concussion Grenade
4149161808	ucdt	Demonstrate mastery in five different weapons in the carbine family.
4149212478	ucdt	Silahın varsayılan cephane kapasitesine toplamda 420 mermi ekler.
4149314698	ucdt	Yeni Yıl İndirimi
4149377371	ucdt	Spawn Beacon - Death Message NPC
4149538237	ucdt	Uploads targeting coordinates to an orbiting weapons platform capable of firing a highly destructive particle beam.
4149654366	ucdt	Slows and disorients enemies within its blast radius.
4149799314	ucdt	Süvari Deathmarch Horn
4149799926	ucdt	Incomplete Directive challenges can be "stuck" to your HUD to track their progress as you play. Open a Directive line and click which challenge you'd like to track.
4150084126	ucdt	Reduce the acquire timer of the Liberator for 1 hour. Rank 10 required.
4150121536	ugdt	GD RefleXR (2x) - Mil Nokta
4150202300	ucdt	Phobos VX86: Bakır Madalya
4150360934	ugdt	Valkyrie Holiday Kazoo Horn
4150396111	ucdt	Kalan Süre
4150413105	ucdt	SMG kullanarak kellesine ödül konulmuş düşman öldür.
4150420972	ugdt	Müfreze Yol İşareti
4150460808	ucdt	SİPARİŞ TOPLAMI: <font color="#FFFFFF">%0</font>
4150477575	ucdt	MAX Manga Tamir Bonusu
4150536261	ugdt	Lightning Wayfarer Plating
4150681662	ugdt	FAC.SCURoomShield.2
4150794673	ucdt	Apply the Temperate Chaparral camo pattern to your weapon. All factions can use this gear.
4150811051	ucdt	Personalize your Yarıcı with custom hubcaps. NC use only.
4150936099	ucdt	Madencilik Radarı, 300 metre içindeki Kortium madenlerini HUD ekranında gösterir
4151071128	ucdt	Hızlı Koltuk Değiştir
4151076000	ucdt	Abstract Circle
4151142817	ucdt	BENEFIT
4151152727	ucdt	NC - Sniper Rifle - Long - V13 Description(Delete Me -BB)
4151164538	ucdt	Hubcaps VS002 (DNT)
4151388969	ucdt	We're Going Streaking!
4151441276	ucdt	2015 Holiday Countdown Sales Day 4
4151505877	ucdt	Innova Placeholder Title 53
4151660200	ucdt	Increases the time required for seeking weapons to establish a lock by 1 second, prevents the vehicle from being auto detected on the mini-map and reduces detection from enemy Engagement Radars by 400 meters.
4151671567	ucdt	NS Pistol placeholder name
4151784345	ugdt	Valkyrie Holiday Elf Horn
4151834884	ugdt	Orbital Strike Targeting Laser (WIP)
4151854211	ucdt	Shielding Ribbons
4151927885	ucdt	Gold Flames Hood Ornament
4152006625	ucdt	Silahın varsayılan şarjör kapasitesine toplamda 3 mermi ekler.
4152090952	ucdt	Kurtarıcı Proctor Cockpit
4152247837	ucdt	Unlocks one new infantry and vehicle custom loadout for all classes and vehicles on all characters on this account.
4152302903	ucdt	Wearable by all non-Max classes. TR use only.
4152307088	ucdt	Jeneratörü Aşırı Yükle
4152328914	ucdt	Etkileşim
4152397832	ucdt	Anti Vehicle Grenade: Bakır Madalya
4152399943	ucdt	Burster XS: Auraksium Madalyası
4152406925	ucdt	Enhances the Infiltrator's HUD  with the ability to detect nearby explosives
4152413096	ucdt	The TRS-12 Uppercut's highly mobile platform provides great versatility and speed while engaging multiple targets. TR use only.
4152418228	ucdt	The Eridani SX5 fully automatic submachine gun excels in close quarter combat situations. VS use only.
4152480494	ucdt	Apply the single use Pine Forest camo pattern to your weapon. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
4152496479	ugdt	Justice Zırh Çıkartması
4152505479	ucdt	Elli
4152524833	ucdt	Kd. Çavuş Çıkartması 1
4152613998	ucdt	Vertical recoil is reduced by 20%, and the weapon becomes semi-automatic, allowing for ease of handling at longer ranges.
4152653066	ucdt	Death From Above
4152676063	ucdt	Başvuru yapmadan önce mevcut birliğinizden ayrılmanız gerekiyor.
4152678044	ucdt	V
4152977311	ugdt	War Embers Camo
4153001400	ucdt	Idle Timer 6
4153384528	ucdt	VARSAYILANA SIFIRLA
4153389660	ucdt	Silahın varsayılan cephane kapasitesine toplamda 563 mermi ekler.
4153430926	ucdt	Ghoulish Horn
4153588038	ucdt	E540 Roketatar-M
4153680251	ucdt	Halloween Event: Crafting Item 03
4153702618	ucdt	Wearable by all non-Max classes. NC use only.
4153736831	ucdt	You've proven worthy of Vanu's legacy.
4153833262	ucdt	Pink Fairies Araç Çıkartması
4153891832	ucdt	Anti-Tank Bundle Grant Items
4153965115	ucdt	Standart Maden Toplama Lazeri
4154144656	ucdt	Squad deploy is currently unavailable.
4154197450	ugdt	Gold Süvari Hood Ornament
4154291573	ucdt	Öncü Holiday Kazoo Horn
4154492326	ucdt	Enemy MAX destroyed.
4154517219	ucdt	Yağmacı için boşta bekleme süresini 18 dakika'ya çıkartır.
4154563015	ugdt	Daum Title 3
4154627660	ucdt	Piyade Savar Tareti: Auraksium Madalyası
4154666293	ucdt	Dirt Material Platform
4155204616	ugdt	Tacizci Hubcap 31
4155265025	ucdt	Binbaşı
4155451614	ucdt	+10% XP Holiday Hat Bonus
4155524432	ugdt	Rx2 (2x) - Blue Diamond
4155540521	ucdt	Contains schematics for the Elysium Spawn Tube, Light Vehicle Terminal, Vehicle Ammo Dispenser, and a Light Air Terminal. Useable by all factions.
4155745565	ucdt	Adrenaline Converter 1 (11048) (DNT)
4155819745	ucdt	Warden
4155908556	ugdt	Death Skull Araç Çıkartması
4156011326	ucdt	NC Engineer Class Armor
4156143530	ucdt	Contains a 5000 Certs
4156429201	ucdt	Bir düşman Flash yok edildi.
4156432293	ucdt	Decreases muzzle flash and audio range.
4156833256	ucdt	CDGS Zırh Çıkartması
4156910769	ucdt	TX1-FB Repeater: Altın Madalya
4157445512	ucdt	Get your Anniversary Bundle now!
4157568956	ugdt	Hareket Tespit Cihazı 4
4157619696	ugdt	Bastion Fleet Carrier
4157752513	ucdt	Galaksi Intake 004
4158050905	ucdt	Otomatik
4158059095	ucdt	Silahın varsayılan cephane kapasitesine toplamda 113 mermi ekler.
4158097223	ucdt	Tacizci Aooga Horn
4158196363	ucdt	Matte Black Araç Kamuflajı
4158344667	ucdt	VS Holiday Hat
4158382257	ucdt	Manga lideri manga mevzilendirmeyi kullanamaz.
4158479966	ucdt	Increases the top speed of the Flash by 6 KPH.
4158490062	ucdt	F7
4158620167	ucdt	RASK Mk. III
4158865797	ucdt	Mekala Ana Canlandırma Odası
4158935257	ucdt	Silahın yeniden dolum süresini 9.375% azaltır.
4158948825	ugdt	M60-G Bulldog
4159069890	ucdt	El Bombası
4159131488	ugdt	Ensign 4 Decal
4159341497	ucdt	Land Mine Test
4159350325	ucdt	Balistik Gözlükler
4159403424	ucdt	Combat Stabilizer III
4159558687	ucdt	Contains a LC2 Lynx plus 1000 Certs
4159566448	ugdt	HPR Reflex (1x) - Sarı Nokta
4159648028	ucdt	Silahın yeniden dolum hızını 0.2 saniye azaltır.
4159728606	ucdt	Silahın yeniden dolum hızını 0.5 saniye azaltır.
4159745755	ucdt	TR: MAX: Flame 01: Right Auraxium Medal
4159844203	ucdt	AF-4A Bandit: Gümüş Madalya
4159905841	ugdt	Cells Araç Kamuflajı
4160031011	ugdt	NS Zafer
4160215259	ucdt	The burst fire variant of the TRAC-5 provides accurate and controllable firepower suitable for any number of situations. TR use only.
4160328622	ucdt	Apply the single use Giraffe camo pattern to your vehicle. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
4160337062	ucdt	FPS Sayacı
4160461335	ucdt	M60-G Bulldog: Auraksium Madalyası
4160725650	ucdt	MÜTTEFİK + DÜŞMAN AKTİVİTESİ
4160790115	ucdt	Bladewalker Helmet
4160860948	ucdt	VS Pistol - V2 Description(Delete Me -BB)
4160876521	ucdt	The SMG-46 Armistice fully automatic submachine gun features an extremely fast rate of fire. TR use only.
4160895443	ugdt	Reflexive Targeting II
4160904671	ucdt	Rakip Muharebe Şasisi 2
4161082504	ucdt	EM4 Longshot: Bakır Madalya
4161157414	ucdt	Trooper 1 Decal
4161159142	ugdt	Manga Tecrübe Güçlendirmesi - 1 Gün
4161226409	ucdt	Increases the amount of damage the deployment shield can withstand by 30%.
4161227004	ucdt	Uçak Savar: Gümüş Madalya
4161416244	ucdt	TX1-FB Repeater: Auraksium Madalyası
4161475772	ugdt	Nanit Örgü Jeneratörü 4
4161478697	ucdt	With its larger magazine and cone of fire, the Storm LC allows Tırpan pilots to be less accurate with their shots and still be able to land hits.  VS Use Only.
4161551258	ucdt	Lighting Ball
4161552274	ucdt	Allows use of the 4x PVQ-40A scope
4161766519	ucdt	Formido Birlik Çıkartması
4161850567	ucdt	Erkek Kafası 04
4162154241	ucdt	Cyber Cow Zırh Çıkartması
4162158328	ucdt	Watch how the professionals do it.
4162165882	ucdt	LC3 Jaguar: Auraksium Madalyası
4162377165	ucdt	Increases the top speed of the Liberator by 5 KPH.
4162399131	ucdt	New Damaged Helmets
4162553134	ugdt	Cora Helmet
4162631284	ucdt	Supernova-R PC: Gümüş Madalya
4162721642	ucdt	Nemesis VSH9: Altın Madalya
4162782742	ucdt	NS Secure Data Lab
4162889943	ucdt	Additional composite plating to complement the look of your soldier. NC use only.
4162893606	ucdt	Could not start looking for more members at this time.
4162952452	ucdt	Yüzbaşı Çıkartması 5
4163094404	ucdt	Advanced Life Support 2 (11082) (DNT)
4163108829	ucdt	Bu kategori'ye veya arama sonucuna uygun böyle bir eşya bulunamadı...
4163241360	ucdt	Earn a Gold Medal on 3 different weapons.
4163341334	ugdt	Liquisphere Camo
4163462216	ucdt	Metabolism 2 (11052) (DNT)
4163474234	ucdt	Carnage AR: Bakır Madalya
4163514055	ugdt	GD-66 Claw
4163703338	ucdt	Silahın varsayılan cephane kapasitesine toplamda 80 mermi ekler.
4163733067	ucdt	Single Use Indar Highlands v2 Araç Kamuflajı
4163745346	ugdt	10 Sertifika Puanı
4163886472	ugdt	ARC Helmet
4164026516	ucdt	Apply the Carbonation camo pattern to your weapon. VS use only.
4164501361	ucdt	Allows cortium to be used to construct a Spear Anti-Vehicle Phalanx Turret that may be manned by allied players. This object shares it's maximum in world limit with another construction item(s).
4164531514	ugdt	Death or Glory
4164543684	ugdt	Ain't Dead Yet Araç Çıkartması
4164560484	ucdt	Silahın varsayılan şarjör kapasitesine toplamda 13 mermi ekler.
4164562297	ucdt	Silahın varsayılan cephane kapasitesine toplamda 420 mermi ekler.
4164732323	ucdt	The pilot of this vehicle has disconnected!
4164849286	ugdt	Alfa Mangası Kaynak ve XP Güçlendirmesi
4165080435	ugdt	Patriot Silah Kamuflajı
4165162726	ucdt	BİRLİĞİ ÖZELLEŞTİR
4165319378	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı tüm taraflar kullanabilir.
4165363620	ucdt	The only thing better than a robotic killing machine is a giant robotic killing machine. NC use only.
4165404938	ugdt	Hubcaps NC002 (DNT)
4165423953	ucdt	65 metrelik bir mesafe içindeki müttefik uçaklara ve 55 metrelik bir mesafe içindeki müttefik kara araçlarına cephane dağıtır.
4165583356	ucdt	You have no implant chargers to apply...
4165604415	ucdt	Customize your Flash with this glowing antenna ball. VS use only.
4165666471	ucdt	Yakındaki müttefik askerlerin cephane ihtiyaçlarını karşılayan bir mühimmat paketi kullan.
4165828355	ucdt	K. NİŞANCI TÜFEKLERİ
4166124256	ucdt	Show your Command Center pride with this classy Team Cola decal.
4166186278	ucdt	Yağmacı Turn Rate - Seviye 5
4166312794	ucdt	Mass Driver Barrage
4166332904	ucdt	Orphaned - Post Launch - Do not translate.  Inertial Dampener 2
4166344023	ucdt	Lightning Purple Lumifiber Razor
4166382382	ucdt	Franky Face Paint Bundle
4166518985	ucdt	Sly Bomber Zırh Çıkartması
4166522465	ucdt	Apply the Rock Lichen camo pattern to your weapon. NC use only.
4166524006	ucdt	Atv Chrome Bumper 005
4166709954	ugdt	Garanti Memuru
4166745673	ucdt	Increases repair speed and damage
4166760526	ugdt	Innova Placeholder Title 42
4166949620	ucdt	Green Blinking Lumiball
4167088095	ucdt	Server is currently full or has reached the faction cap for your faction.  Please try again later or try another server.
4167110885	ucdt	Amerish: Capture and Hold 02
4167137825	ucdt	Apply the Cyber Wire camo pattern to your vehicle. NC use only.
4167143559	ucdt	Silahın varsayılan cephane kapasitesine toplamda 110 mermi ekler.
4167403127	ugdt	Tıbbi Şırınga
4167481614	ucdt	Binbaşı Çıkartması 4
4167828222	ucdt	Outfit Recruitment
4167957699	ucdt	Adds Hubcaps 010 to your Yarıcı. (DNT)
4168020373	ucdt	Cert Attachment
4168121567	ucdt	Silahın yeniden dolum hızını 0.24 saniye azaltır.
4168293793	ucdt	VS Turret Shield
4168355485	ucdt	NC-Nose Cannon
4168373043	ucdt	Silahın varsayılan cephane kapasitesine toplamda 750 mermi ekler.
4168388591	ucdt	Yıldırım'ın edinim süresini 540 saniye azaltır.
4168465079	ucdt	Ashtiger Zırh Kamuflajı
4168532624	ucdt	Attaches the Kobalt 50 Cal Coaxial Machine Gun to the Gök Muhafızı turret.
4168670255	ucdt	Silahın varsayılan cephane kapasitesine toplamda 16 mermi ekler.
4168827109	ucdt	Mechanized Assault Exo-Suit (MAX)
4168845987	ucdt	Silahın yeniden dolum hızını 0.24 saniye azaltır.
4168880447	ugdt	Leverage Zırh Çıkartması
4168915199	ucdt	T9 CARV-P: Bakır Madalya
4168925457	ucdt	BİRLİK ADI:
4169126902	ucdt	MAX'ler için Savaşa Katıl düğmesi kullanılamaz. Savaşa Katıl düğmesini kullanmak için ekipman terminalini kullanarak yeniden sınıfınızı değiştirin veya yeniden mevzilenin.
4169134799	ucdt	Bu paket, İmplant Puanı'nı tek bir implanta dönüştürür ve genelde düşük aşamalı olan 1. seviye implantlara sahiptir.
4169202909	ucdt	Damage from impacts striking the sides of the Sinsi are reduced by an additional 10%.
4169337461	ucdt	Atv Pro Paketi
4169345710	ucdt	The lowest rank of the skull decal. All factions can use this gear.
4169463390	ucdt	Süvari'nin frenleme performansını 30% arttırır.
4169515906	ucdt	Spartan Zırh Paketi
4169644452	ugdt	NS Decimator-G
4169732632	ucdt	Agile Helmet
4169768708	ugdt	Tuğgeneral Çıkartması 4
4169879881	ucdt	Düşmanları işaretlemek için "R1" tuşuna basın. İşaretlediğiniz düşmanların konumu size ve müttefiklerinize mini haritada görünür.
4170201572	ucdt	HIZLI SATIN AL
4170361585	ucdt	Birincil Sağ: Anti-Vehicle: NCM3 Raven
4170397679	ugdt	Mavi Zürafa Araç Kamuflajı
4170447404	ugdt	Valkyrie Witch Horn
4170617929	ucdt	Yarışçı Yüksek Hız Gövdesi 2
4171015033	ucdt	A30 Ayaklı: Bakır Madalya
4171127304	ucdt	Artemis VX26: Bakır Madalya
4171169312	ucdt	Enemy infiltrator spotted!
4171227153	ucdt	Silahın varsayılan cephane kapasitesine toplamda 60 mermi ekler.
4171351873	ugdt	Koyu Gri
4171431553	ucdt	Customize your Flash with this orange antenna ball. VS use only.
4171721876	ugdt	Light Source Transform
4172020131	ucdt	The9 Placeholder
4172031268	ucdt	Legacy - Marker
4172150637	ucdt	Tiger Stripe
4172269865	ugdt	Arcanus 2 Decal
4172498225	ucdt	Apply the single use Indar Highlands v1 camo pattern to your weapon. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
4172523530	ugdt	Cert Stocking Araç Çıkartması
4172696169	ucdt	Mini Haritayı Uzaklaştır
4172752413	ucdt	Constructs a large, fortified wall with firing areas for infantry.
4172878201	ucdt	Onbaşı
4172960660	ucdt	Tank Bundle
4173042984	ucdt	10 düşman oyuncu öldür.
4173125653	ucdt	Hareket Tespit Dedektörü 4
4173184046	ucdt	Silahın varsayılan cephane kapasitesine toplamda 36 roket ekler.
4173483446	ucdt	Apply the single use Northern Forest camo pattern to your vehicle. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
4173511658	ucdt	This customization changes the color of the cockpit glass to DarkPurple.
4173590497	ucdt	Vanu Archives
4173650304	ucdt	Silahın varsayılan cephane kapasitesine toplamda 150 mermi ekler.
4173662880	ucdt	Süvari'nin edinim süresini 270 saniye azaltır.
4173887383	ucdt	Silahın varsayılan cephane kapasitesine toplamda 60 mermi ekler.
4173899575	ucdt	Silahın varsayılan şarjör boyutuna toplamda 2 füze ekler.
4173925858	ucdt	Aracın toplam savunma sağlığını 16% arttırır.
4174034757	ucdt	Piyade Savar Tareti 2
4174037806	ucdt	Wokuk
4174211006	ucdt	When engaged, the afterburner burns fuel to increase the Liberator's top speed.  An empty fuel tank regenerates in 20 seconds.
4174381188	ucdt	Increases the top speed of the Lightning by 8 KPH.
4174493882	ugdt	Legate 5 Decal
4174591481	ucdt	Lightning Turret 100mm HEAT
4174664862	ucdt	NC: Customization - Flak Cannon Promo
4174701567	ugdt	Danger Zone Zırh Çıkartması
4174734167	ucdt	Öncü Bumper 003
4174783130	ucdt	Prefect 3 Decal
4174920457	ucdt	Bu tesisi savun!
4174939377	ucdt	Cannot join squad due to being blacklisted.
4174986745	ucdt	Engineer AMR Secondary
4175112046	ugdt	Ek Sınıf Yuvası
4175285410	ucdt	Apply the Stone Cold camo pattern to your weapon. NC use only.
4175438622	ucdt	Decreases the Charge reuse timer to 33 seconds
4175485025	ucdt	C150 Dalton: Altın Madalya
4175767129	ucdt	Gelişmiş Kalkan Yenileyici
4175870215	ugdt	Light Desert Cloth Helmet
4175871619	ugdt	Adrenalin Kalkanı 1
4176041625	ucdt	Silahın varsayılan şarjör kapasitesine toplamda 12 mermi ekler.
4176042390	ugdt	Ünvan Rengi: Beyaz ve Kırmızı
4176069597	ucdt	Silahın varsayılan cephane kapasitesine toplamda 300 mermi ekler.
4176128527	ugdt	Force Field Door
4176199366	ugdt	NC Kommando Ses Paketi
4176229488	ucdt	M77-B: Auraksium Madalyası
4176270893	ucdt	The trial period has expired for [*item*].
4176427641	ucdt	Aspirant 
4176574136	ucdt	Silahın varsayılan cephane kapasitesine toplamda 48 mermi ekler.
4176603257	ugdt	Resource Amplifier
4176630065	ucdt	Manual Calibration
4176931914	ucdt	MGR-S1 Gladius
4177008556	ucdt	Nano Tamir Cihazı'nın tamir hızını 6.5% arttırır ve aşırı ısınma süresini 11 saniye uzatır.
4177106350	ugdt	İtalya Araç Çıkartması
4177312938	ugdt	Superiority Armor Decal
4177450259	ucdt	Yağmacı Roll Rate - Seviye 5
4177499681	ucdt	Guardsman 3 Decal
4177526693	ucdt	Reduces minimum cone of fire and cone of fire recovery time when firing from the hip.
4177586954	ucdt	Zırhınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı sadece TR kullanabilir.
4177847727	ucdt	Kırmızı Nokta Görüşü
4177913308	ucdt	Torment Silah Kamuflajı
4177947046	ucdt	Extra Charger Grenade Capacity
4178021582	ucdt	Invalid coupon code.
4178209104	ugdt	Arid Forest
4178239677	ucdt	Vanu Egemenliği Araç Çıkartması
4178268612	ucdt	A30 Ayaklı: Auraksium Madalyası
4178549002	ucdt	Equips an underbarrel cluster grenade launcher and increases the equip time of the weapon.<font color="#dc9c36"><br><br>Etkinleştirmek için Silah Yuvası 1 tuşuna basın, devredışı bırakmak için yine aynı tuşu kullanın.</font>
4178592731	ucdt	Gladius
4178596807	ucdt	Reduces the timer for acquiring MAX Zırhı by 60 seconds.
4178605598	ucdt	Sol Fare Tuşu
4178623708	ucdt	EM4 Longshot: Altın Madalya
4178684020	ucdt	NC: Customization - Sniper Rifle Bolt Driver Promo
4178791733	ucdt	Nanite Burst 1 (13539) (DNT)
4178856209	ugdt	İyileştirici El Bombası
4179107133	ucdt	Silahın varsayılan cephane kapasitesine toplamda 600 mermi ekler.
4179125791	ucdt	F Decal
4179342463	ucdt	It's the courteous thing to do. All factions can use this gear.
4179564411	ucdt	24 hours only!
4179578642	ucdt	Silahın varsayılan cephane kapasitesine toplamda 225 mermi ekler.
4179593612	ucdt	FİLTRELE
4180071162	ucdt	Tümgeneral 2
4180108404	ugdt	Tacizci Fender NC007
4180513543	ugdt	Decanus 1 Decal
4180670344	ucdt	GD Titan 113 Helmet
4181124540	ucdt	Solid Pink Camo
4181280013	ucdt	Tıbbi Canlandırıcı 1
4181416141	ucdt	Ön Kabza
4181555687	ucdt	Capture Indar
4181570116	ucdt	Delegate
4181570536	ucdt	Customize your ground vehicle by adding a Chrome Smiley Face Hood Ornament. All factions can use this gear.
4181805399	ucdt	Tiger Fins
4181850796	ucdt	Dreadnaught
4181987260	ucdt	You have any spare ammo?
4181998512	ucdt	Silahın varsayılan cephane kapasitesine toplamda 28 mermi ekler.
4182214648	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı tüm taraflar kullanabilir.
4182219089	ucdt	Apply the Honeycomb camo pattern to your vehicle. VS use only.
4182348720	ucdt	GÖNDER
4182548901	ucdt	Wearable by all non-Max classes. TR use only.
4182553082	ucdt	COMBAT
4182859554	ucdt	Available as part of the Third Anniversary Bundle, this decal applies to all factions and can be applied to both armor and vehicles.
4182955443	ucdt	Frontguard Ability
4183021138	ucdt	Esamir VS Sıçrama Kapısı
4183038969	ucdt	Additional Gold plating to complement the look of your soldier. TR use only.
4183151561	ucdt	Nova: Auraksium Madalyası
4183224915	ucdt	MRC3 Mercy
4183392507	ucdt	California Scrub
4183659383	ucdt	Autumn Fright Araç Kamuflajı
4183676618	ucdt	TR - Shared - Auto-Pistol - V5 Description(Delete Me -BB)
4183693874	ucdt	Apply the Rocky Tundra camo pattern to your vehicle. All factions can use this gear.
4183712325	ucdt	Silahın varsayılan cephane kapasitesine toplamda 480 mermi ekler.
4183747681	ucdt	The only thing better than a robotic killing machine is a giant robotic killing machine. TR use only.
4184077181	ucdt	Director General 5 Decal
4184249021	ucdt	Rashnu
4184335465	ucdt	Apply the Sakura camo pattern to your weapon. VS use only.
4184497452	ucdt	Increases the strength of the air brakes on the Yağmacı by 15%.
4184511757	ucdt	The New Conglomerate has defended Tawrich!
4184577166	ucdt	Rocky Tundra Bundle
4185091250	ucdt	El Bombası: Auraksium Madalyası
4185336274	ucdt	Decreases muzzle flash and audio range.
4185374776	ugdt	Molecular Camo
4185733710	ucdt	Shrike: Bakır Madalya
4185757498	ucdt	An imposing set of horns for a helmet.
4185801385	ucdt	Fare Tuşu 5
4185890635	ucdt	S
4186202828	ucdt	Shrike: Bakır Madalya
4186267219	ucdt	B Decal
4186346303	ucdt	Kritik Öncü Öldürme Yardımı
4186610888	ucdt	A30 Ayaklı: Altın Madalya
4186681628	ucdt	Increases the range of the Radar Scrambler
4186873958	ucdt	Apply the single use Esamir Snow camo pattern to your armor. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
4186937082	ucdt	Adds cyan chassis lights to the under carriage of the Flash. TR use only.
4187165448	ucdt	Grenade Bandolier has been removed from your Combat Medic and its cert cost refunded.
4187243525	ucdt	SONRAKİ SAYFA
4187290831	ucdt	Enables the Galaksi to deploy into an Advanced Mobile Station.  The AMS acts as a respawn point for friendly soldiers and also places a fortification shield around the Galaksi.
4187314268	ucdt	Gauss Compact Burst: Auraksium Madalyası
4187351037	ucdt	Master Pistol Banner
4187380488	ucdt	EŞYA KAZANILDI
4187414105	ucdt	all respawn locations would be blocked.
4187432026	ucdt	Esamir: Capture and Hold 03
4187592005	ucdt	M14 Ölüm Perisi: Altın Madalya
4187615820	ucdt	Zırhınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı tüm taraflar kullanabilir.
4187626447	ugdt	NC-LA001 Personal Shield Unit
4187702927	ucdt	VX29 Polaris
4187728377	ucdt	Cavalier
4187965114	ucdt	Customize your Flash with this blue antenna ball. NC use only.
4188404859	ucdt	Şarjör Kapasitesi 2
4188680848	ugdt	Yağmacı Hayalet Çığlığı Kornası
4188701996	ucdt	Edit Loadout Name
4188789349	ucdt	Bravo MHS Miğfer Paketi
4188805244	ucdt	Apply the Urban Forest camo pattern to your vehicle. TR use only.
4189263738	ucdt	İyileştirme ve canlandırma hızını 30% arttırır. MAX'leri 12% sağlık puanı ile canlandırır. <font color="#dc9c36"><br><br>İyileştirmek için sol fare tuşunu, Canlandırmak için sağ fare tuşunu kullan.</font>
4189601547	ugdt	Yağmacı Dragonfly Cockpit
4189625299	ucdt	Decreases the turrets cool down period after each shot to 5.5 seconds.
4189720616	ucdt	Allows cortium to be used to construct a Spear Anti-Vehicle Phalanx Tower that may be manned by allied players. NC only. This object shares it's maximum in world limit with another construction item(s).
4189791383	ucdt	SAPTANAN MÜTTEFİK: 48-96
4189815987	ucdt	Spectre Cloaking Device 1
4189829372	ucdt	Beni Sil
4189996520	ugdt	Sabertooth Vehicle
4190074740	ucdt	M12 Kobalt: Altın Madalya
4190230127	ugdt	Clown Face Paint Bundle
4190337184	ucdt	Savunma Bonusu
4190418894	ucdt	Daum Billboard 7 Description
4190436065	ucdt	NS-10 Burster: Auraksium Madalyası
